aadhaar_id,account_id,name,dob,addr,phone,income_proof_flag,account_open_time,initial_deposit,last_txn_date,anomaly_type
SYN_AAD_011614,ACC36879718,Ashley Thomas,1993-12-26,"32041 Justin Ridge Amandaville, LA 96542",8911797269,False,2022-12-30 11:31:31,2410.78,2025-03-31 09:26:13,none
SYN_AAD_002589,ACC51070135,Anne Martin,1961-09-26,"36660 Jasmin Circle West Sharonburgh, ND 44627",8631050524,False,2025-04-24 00:22:05,14692.21,2025-05-22 14:17:41,none
SYN_AAD_015040,ACC76833309,Henry Norris,1991-07-06,"990 Shannon Place Martinmouth, WV 57667",3283896337,True,2023-06-30 08:23:27,14686.2,2025-04-23 13:15:05,none
SYN_AAD_010852,ACC41261914,Mark Daniels,1989-05-29,"36841 Teresa Field Apt. 823 Lake Chelsea, CT 88715",5279187506,True,2021-06-10 19:26:41,16055.08,2025-04-29 15:03:13,none
SYN_AAD_002641,ACC88742922,Perry Cummings,1957-05-14,"431 Stuart Mills Wilsonhaven, UT 15006",9698384572,False,2023-11-03 15:19:04,41855.17,2025-01-10 02:35:37,none
SYN_AAD_001038,ACC13549425,Samantha Ferguson,1957-11-17,"125 Harris Ridges Apt. 553 Emilytown, WV 58741",2990747296,True,2021-03-03 06:09:40,2877.76,2025-06-12 20:00:01,none
SYN_AAD_017914,ACC75182331,Ricky Smith,1935-02-26,"7485 Sullivan Club Apt. 984 South Stevenport, MP 60575",3698816498,True,2023-04-28 15:15:33,28141.15,2024-08-23 18:40:44,duplicate_aadhaar_diff_name
SYN_AAD_000309,ACC95334279,Carol Bowman,1988-04-27,"10262 Williams Locks Suite 890 Port Amyview, ND 33618",8130889830,True,2025-03-27 03:03:12,24353.31,2025-03-21 22:55:30,none
SYN_AAD_016379,ACC59238367,Kurt Wells,1949-01-20,"02750 Aaron Cape Suite 661 Deannatown, PW 47350",4184937846,True,2024-11-28 10:23:41,2932.25,2025-06-11 13:14:37,none
SYN_AAD_010855,ACC76947990,Nathan Smith,1950-09-25,"0013 Watson Spurs North Jerryport, ME 33539",9906745686,False,2020-12-17 17:29:36,8633.75,2025-01-13 16:15:14,none
SYN_AAD_003124,ACC71888325,Richard Wilson,1981-06-22,"2562 Sheila Falls Apt. 905 East Sarah, SD 86996",7047476484,False,2022-07-13 01:46:50,9959.64,2025-04-10 06:19:17,none
SYN_AAD_012036,ACC29375916,Christopher Charles,1966-03-04,"71245 Robinson Expressway Apt. 036 Lake Jack, CO 09412",3277264883,False,2023-05-14 00:12:08,46901.23,2025-05-23 14:21:09,none
SYN_AAD_018572,ACC64820568,Kristen Jackson,1976-03-06,"51618 Burns Ridges Apt. 710 Sabrinahaven, PR 83958",5491477447,True,2023-09-01 17:29:20,14430.5,2025-06-15 21:42:10,none
SYN_AAD_002897,ACC92862470,Dr. Janet Parks,1974-11-21,"59497 Jordan Vista Apt. 053 Dixontown, IN 26090",8361133892,False,2024-09-01 18:12:28,10101.6,2025-03-04 11:08:38,duplicate_aadhaar_diff_name
SYN_AAD_017794,ACC76633013,Carrie Mcintyre,1943-12-06,"8730 Wilcox Mews West Gabrielle, MD 24295",7465353780,True,2021-07-19 08:39:11,39662.81,2025-01-05 07:01:35,none
SYN_AAD_005877,ACC43209421,John Carter,1986-07-22,"6296 Valerie Fork Apt. 629 Pamelachester, KS 45256",9999001089,True,2022-07-28 17:25:09,3181.64,2025-04-01 04:45:02,none
SYN_AAD_006788,ACC79790652,Taylor Wall,1980-12-15,"968 Conway Extension Peterhaven, WI 68226",9979572857,True,2025-01-21 00:19:33,13550.06,2024-10-08 00:55:47,none
SYN_AAD_013051,ACC11326375,Natalie Kirby,1941-08-14,"9789 Lori Hills Lake Charlene, VI 59726",7059844514,True,2021-12-29 11:02:27,12291.74,2025-03-11 02:00:43,none
SYN_AAD_011164,ACC33275631,Vicki Garcia MD,1964-04-01,"856 Kimberly Ports New Valerie, NM 71118",4590099217,True,2023-10-14 13:20:15,13569.83,2024-12-20 12:26:37,none
SYN_AAD_003205,ACC91870094,Scott Middleton,1962-11-26,"58807 Kayla Skyway Suite 326 Lake Julieville, OK 32106",0382974255,False,2020-12-29 01:08:53,20069.73,2025-03-30 20:23:32,none
SYN_AAD_010870,ACC52518966,Joseph Mckenzie,1948-05-20,"45024 Jennifer Ford Jonesmouth, UT 70091",3662713589,False,2022-05-31 00:56:07,1577.91,2025-01-04 02:57:57,none
SYN_AAD_004585,ACC93517694,Luke Bush,1980-01-26,"54731 Valencia View Suite 397 West Michael, FM 15664",6436902837,False,2020-11-15 06:33:31,2740.37,2025-07-18 02:13:44,none
SYN_AAD_016409,ACC47420476,Kristopher Barajas,1986-02-07,"42816 Scott Viaduct Suite 101 Haleymouth, SC 27336",8464051038,True,2024-10-21 09:48:50,2989.2,2024-11-11 01:11:10,none
SYN_AAD_014322,ACC32157840,Charles Barnes,1992-02-04,"4471 Brittany Underpass North Barbara, OK 06386",7649092288,False,2024-07-01 08:13:29,4014.93,2025-06-13 03:22:20,none
SYN_AAD_011160,ACC82224373,Francisco Woodward,1949-11-09,"8727 Shawn Flat Lake Tammyside, OH 16205",6403439881,False,2025-04-19 11:45:22,45419.48,2025-02-18 10:20:52,none
SYN_AAD_019516,ACC54244581,Paul Nixon,1964-11-26,"4770 Davis Stravenue New Alexanderville, MI 25798",0282625420,False,2022-08-12 13:00:03,22025.78,2025-08-02 07:23:51,none
SYN_AAD_012374,ACC4976288,Dawn Brown,1995-11-27,"4100 Norris Villages Coryborough, GA 35985",3810979412,True,2024-08-05 08:40:38,4271.02,2024-08-30 21:06:25,duplicate_aadhaar_diff_name
SYN_AAD_014763,ACC66847681,Nancy Wells,1987-09-05,Unit 9632 Box 2517 DPO AA 19395,4043261189,True,2023-03-26 19:58:21,3700.95,2025-01-15 12:27:13,none
SYN_AAD_018121,ACC51388958,Annette James,1941-06-21,"672 Sarah Drive North Brookebury, MO 54778",1953689005,True,2023-04-19 03:56:16,3896.24,2024-08-31 14:28:44,none
SYN_AAD_004723,ACC89673882,Johnny Taylor,1936-04-22,"97130 Jackson Course Apt. 386 Lake Williamland, SD 51599",2210454617,True,2025-04-15 16:51:22,2571.12,2025-06-29 15:20:10,none
SYN_AAD_009678,ACC34077929,Andrea Flowers DDS,1976-04-30,"34422 Thomas Rue Smithmouth, HI 28638",1209447726,False,2022-03-10 03:49:14,4621.84,2025-01-30 07:31:07,none
SYN_AAD_002688,ACC36966597,Heather Davis,1952-05-25,"794 Tara Springs West Stacy, GU 91208",9851602119,True,2025-07-31 05:17:47,14000.1,2025-08-13 02:02:02,none
SYN_AAD_005055,ACC53294176,Carolyn Jordan,1989-09-11,Unit 4986 Box 4786 DPO AP 88904,2376008844,True,2024-12-24 21:33:36,802.11,2025-06-06 21:41:18,none
SYN_AAD_016000,ACC13283664,Richard Moss,1946-09-07,Unit 1907 Box 4992 DPO AE 57803,0069836923,True,2025-03-25 11:55:55,19771.87,2024-12-02 10:01:52,duplicate_aadhaar_diff_name
SYN_AAD_010101,ACC60691437,Debra Blackburn,1939-12-13,"98654 Lopez Station East Cameronburgh, ID 97950",2055033000,True,2023-11-03 17:46:37,41362.69,2024-11-24 12:22:03,none
SYN_AAD_018307,ACC14721268,Natasha Mcknight,1996-05-05,"008 David Crest Yatestown, OR 12604",9232737989,True,2023-12-08 20:27:25,1260.46,2024-08-23 09:38:18,none
SYN_AAD_006140,ACC58845091,Morgan Evans,1945-10-26,USCGC Castillo FPO AA 51423,0009984336,True,2024-06-04 09:19:46,32818.7,2024-09-20 23:24:44,none
SYN_AAD_006413,ACC69778646,Thomas Holmes,1947-03-20,"458 Katherine Valley Suite 203 Lindatown, CA 48082",5346607569,True,2023-01-17 04:26:03,4079.59,2025-04-02 23:18:05,duplicate_aadhaar_diff_name
SYN_AAD_003936,ACC13028437,Tammy Fields,1994-09-25,"08240 Jasmine Plains Lake Williamberg, SD 29663",9402620858,True,2023-05-25 17:48:36,9255.7,2025-08-06 08:17:37,duplicate_aadhaar_diff_name
SYN_AAD_003049,ACC81117857,Darren Durham,1960-11-06,"57004 Erik Court New Jacqueline, CT 72453",6125590461,True,2022-02-07 21:39:53,19260.04,2024-11-13 00:26:33,none
SYN_AAD_013764,ACC52705758,Justin White,1946-03-26,"271 Christopher Summit East Tonya, DC 74923",1512048507,True,2022-07-17 21:26:00,12417.82,2025-07-02 10:00:46,duplicate_aadhaar_diff_name
SYN_AAD_001792,ACC53049575,Matthew Foster DDS,1969-10-26,"2276 Melissa Hills Bryantown, CT 82032",5305734724,False,2024-03-22 09:40:11,747.46,2024-09-21 04:55:56,duplicate_aadhaar_diff_name
SYN_AAD_000166,ACC33580349,Jerry Smith,1948-06-14,"2670 Boone Squares Donovanfurt, FL 17543",1976878494,True,2021-12-28 17:43:16,24989.84,2025-04-01 11:39:48,duplicate_aadhaar_diff_name
SYN_AAD_005556,ACC92981555,Daniel Smith,1990-10-23,Unit 1848 Box 9742 DPO AE 31341,4340466821,True,2024-04-25 11:29:38,14335.58,2025-07-13 12:23:49,none
SYN_AAD_018621,ACC37093692,Oscar Kelly,1983-03-17,"64411 Ellen Ridge Schroederside, OH 11027",7306343594,True,2021-03-08 23:38:26,2267.23,2025-03-13 02:07:58,none
SYN_AAD_016158,ACC20587040,Laurie Barnes,1937-10-15,Unit 6405 Box 1102 DPO AE 21603,4341230160,True,2024-03-28 16:54:11,15212.14,2024-08-21 13:41:26,none
SYN_AAD_014243,ACC38038975,Cynthia Thomas,2003-05-24,"20319 Pierce Ramp North Christopherview, AZ 02231",4713171978,True,2023-12-08 01:45:13,6273.49,2025-07-29 07:05:27,none
SYN_AAD_008693,ACC11324210,Donna Andersen,1941-07-24,"94785 Morse Road Apt. 137 Jeffreyhaven, GA 93059",0728878072,True,2022-07-25 01:37:24,405.51,2025-02-17 16:13:08,duplicate_aadhaar_diff_name
SYN_AAD_004560,ACC97757486,Nancy Myers,2004-04-23,"23996 Castillo Trail Apt. 837 Maryton, NV 55449",0248085578,True,2022-10-26 21:10:03,4751.14,2025-05-06 19:21:56,duplicate_aadhaar_diff_name
SYN_AAD_014138,ACC83767884,Ricky Burke,1963-08-29,"16906 Arnold Vista Greenfort, AK 51479",5169139521,True,2024-02-03 22:03:07,2551.26,2025-08-02 09:21:33,duplicate_aadhaar_diff_name
SYN_AAD_003505,ACC19185096,Charles Jones,2000-01-02,"PSC 3350, Box 8424 APO AE 92620",9839248481,True,2023-03-14 05:54:30,18007.98,2025-08-09 11:14:02,none
SYN_AAD_012966,ACC45589439,Jeffery Pacheco,1944-10-13,"02151 Alvarez Lakes Suite 463 Lake Mindy, RI 43754",4811050147,False,2024-10-21 22:25:02,31134.18,2025-03-04 06:49:34,none
SYN_AAD_014721,ACC45230340,Lauren Coleman,1951-04-10,"551 Amy Club Velezmouth, AS 13409",3959781554,True,2024-07-24 16:35:10,1818.64,2024-10-21 09:10:02,none
SYN_AAD_014110,ACC88380687,James Hernandez,1974-06-21,"6772 Michael Mills Apt. 073 Port Vincentville, MN 50868",7837031754,False,2022-03-19 17:32:40,17678.46,2025-07-31 01:36:15,none
SYN_AAD_004460,ACC41323741,Roberto Pittman,2003-02-14,"260 Anna Isle Suite 686 South Jacob, NC 39856",7664207632,True,2023-07-06 16:07:04,11300.69,2024-11-08 19:37:00,none
SYN_AAD_006581,ACC65291599,Tracy Morales,1991-06-18,"238 Bowen Village Suite 906 Port Josehaven, MO 78006",2055340508,True,2022-05-03 04:00:33,6675.24,2025-04-01 07:16:37,none
SYN_AAD_013049,ACC43833932,Bradley Conway,1995-10-16,"53567 Jillian Parkway Suite 755 Erikland, OR 92836",3842273627,True,2022-02-17 18:05:15,20764.49,2024-10-27 01:51:19,none
SYN_AAD_016089,ACC78293208,Bridget Garcia,1944-11-02,"769 Tanya Coves Suite 204 New Nicole, MN 15445",4869830521,False,2022-05-25 21:29:44,8804.14,2025-04-03 22:41:29,none
SYN_AAD_010678,ACC51473288,Cassidy Johnson,1959-02-25,"42647 Bruce Plains Port Charlesmouth, FM 03034",1637050049,True,2024-02-24 17:22:54,18616.66,2025-07-10 06:36:27,none
SYN_AAD_012875,ACC49991556,David Ramirez,1965-02-05,"94763 Amber Port Apt. 654 East Nicoleside, MD 14751",9327272812,True,2022-07-11 02:54:16,2146.86,2025-01-02 02:47:41,none
SYN_AAD_018476,ACC27816708,Elizabeth Barton,1993-01-18,"676 Holloway Motorway Apt. 845 New Tracy, RI 98663",0708864067,True,2022-01-28 19:33:35,5646.14,2024-09-06 06:16:44,none
SYN_AAD_017879,ACC25149421,Mary Nielsen,1958-01-03,"15439 Joshua Plains New Jeffreyburgh, MI 25722",3202351025,True,2021-08-07 10:38:46,4129.83,2025-04-17 00:35:23,none
SYN_AAD_018025,ACC4612618,Courtney Morgan,1979-05-07,"69888 Neal Fords Port Kimberly, ID 21761",3629620805,False,2021-09-04 04:16:22,3808.05,2024-10-08 00:03:53,none
SYN_AAD_015126,ACC96075416,Rachel Goodwin,1946-12-11,"5965 Stephanie Crest East Tammy, MO 26464",7749542106,True,2021-06-04 09:27:15,1672.71,2025-03-27 21:27:24,none
SYN_AAD_009546,ACC93990777,Jerome Howell,1947-12-10,"7131 Watson Stravenue Andersonchester, PR 36423",5286461209,True,2022-07-30 21:08:15,10566.11,2024-08-30 05:09:14,none
SYN_AAD_013406,ACC91325531,Kevin Keller,2007-03-06,"PSC 5240, Box 3211 APO AA 91082",5505143219,True,2021-01-20 03:04:18,2376.55,2025-03-08 21:22:22,none
SYN_AAD_009923,ACC33483531,Karina Garza,1953-08-21,"4221 Jean Glens Isabellaside, WY 14848",0487706769,True,2022-01-30 09:32:26,69781.19,2025-04-05 15:40:47,none
SYN_AAD_005050,ACC96997403,Kristin Gomez,1983-05-08,"57846 Brown Pike Danastad, WA 69614",8256726208,True,2021-09-13 03:03:15,33973.26,2025-05-02 15:56:13,none
SYN_AAD_012353,ACC10927432,Carol Torres,1964-02-15,"519 Jackson Estate Apt. 250 New Isaacfurt, GA 99713",7286394201,True,2022-12-17 13:28:27,3747.99,2024-09-22 19:17:24,none
SYN_AAD_003517,ACC65321792,Kenneth Wheeler,1936-06-17,"2702 Ross Greens Suite 095 Leeland, NJ 37861",0391019335,True,2022-02-22 15:22:02,53007.7,2024-10-11 03:57:53,none
SYN_AAD_017510,ACC68996397,Russell Davis,1964-11-14,"060 Steven Shoals West Ricardofurt, DE 90296",0762643850,False,2022-07-29 22:48:29,16954.55,2025-02-15 18:21:59,none
SYN_AAD_013706,ACC73966824,Devon Davis,1992-07-22,"133 Wilson Row Justinland, NE 39779",3165441372,True,2025-01-31 18:17:35,29349.48,2025-01-07 12:49:25,none
SYN_AAD_011781,ACC95171759,Jason Sellers,1938-12-09,"9429 Lori Meadow South Markmouth, CT 67557",0179993242,False,2025-05-26 17:26:17,7821.76,2024-11-13 01:38:55,none
SYN_AAD_017593,ACC80701163,Derek Adams,2002-03-01,"6538 Armstrong Mission Apt. 254 Juliefurt, MP 18433",8904723864,True,2023-07-08 16:18:19,14169.7,2024-11-16 03:41:26,none
SYN_AAD_002784,ACC15679315,Gabrielle Blackwell,2000-03-10,"16435 Mary Bypass Apt. 781 Emilyton, ME 64559",1437884437,False,2021-05-02 14:36:49,2439.67,2025-03-18 12:35:43,none
SYN_AAD_011632,ACC23325574,Sarah Mccarty,1982-06-16,"7263 Tran Valleys Apt. 541 Lisashire, AZ 08340",7729108450,True,2020-10-22 05:29:04,6811.27,2024-12-10 14:08:32,none
SYN_AAD_001451,ACC76594147,Heidi Mullins,1992-12-08,"37469 Jason Locks Newmanborough, AK 53526",1822266794,False,2024-12-27 03:54:38,3353.3,2025-02-11 12:42:25,none
SYN_AAD_013094,ACC45506155,Katie Murphy,2003-01-02,"7396 Kevin Via Lake Zachary, RI 66523",6055049221,False,2025-05-28 19:35:03,15210.94,2025-01-31 01:25:31,none
SYN_AAD_014105,ACC15219637,Pamela Gardner,1989-04-09,"66320 Richard Estates Apt. 739 Port Mary, MP 81203",9827182653,True,2024-07-11 06:33:55,8207.67,2025-06-02 08:58:29,none
SYN_AAD_008478,ACC30796480,Abigail Henderson,1976-07-17,"9420 Jennifer Ramp North Emily, IA 43339",9014599670,True,2021-03-05 01:25:45,1309.45,2025-04-16 12:49:53,none
SYN_AAD_016999,ACC75892608,Joshua Lee,1984-09-11,"3884 Lisa Square Port Monica, TX 97544",7816780664,True,2025-02-14 06:16:57,7782.6,2025-04-02 03:40:10,none
SYN_AAD_018849,ACC30666377,Olivia Morse,1948-08-22,"281 Smith Mission Apt. 170 South Crystal, AZ 58994",3088081726,True,2024-02-28 22:03:54,5877.78,2025-03-21 15:29:33,none
SYN_AAD_018478,ACC63151291,Sergio Phillips,1975-05-06,"07288 Bean Ferry Suite 411 Fernandezchester, OR 90340",9612766208,False,2020-10-10 18:16:46,28561.32,2024-11-21 04:35:28,none
SYN_AAD_019286,ACC93668926,Joy Reid,1958-06-24,Unit 6344 Box 4359 DPO AA 83104,4587012042,True,2022-06-18 13:37:50,12757.13,2025-01-25 07:48:00,none
SYN_AAD_011303,ACC4296743,Lauren Mcmillan,1955-11-22,USCGC Diaz FPO AE 24439,9760396702,True,2023-05-05 11:53:53,8580.87,2024-10-10 13:52:47,none
SYN_AAD_009680,ACC56831276,Stephanie Parker,1982-07-12,"8187 Maxwell Harbors Apt. 364 North Michael, VT 75206",7385466232,False,2023-11-16 23:08:10,35512.14,2025-01-23 13:01:15,none
SYN_AAD_007400,ACC16578562,Stacie Cannon,2006-08-14,"59497 Dennis Causeway Jacobhaven, MS 24686",6992066617,False,2022-02-20 09:59:22,2654.57,2024-11-01 09:34:22,duplicate_aadhaar_diff_name
SYN_AAD_004642,ACC47751880,Jamie Galloway,1955-08-20,"58768 Mckinney Mission West Sabrina, NE 02120",1348208493,True,2025-02-14 19:25:30,55722.55,2025-06-05 16:10:53,none
SYN_AAD_014920,ACC28765262,Phillip Miller,1951-10-15,"14407 Thomas Ridges Port Kevinbury, PR 04925",9134103897,True,2024-08-19 05:19:49,1376.21,2024-10-10 08:38:17,none
SYN_AAD_011413,ACC64909453,Louis Graham,1979-03-02,"2240 Oliver Station Apt. 082 West Marie, AK 75241",6691948962,True,2023-10-13 08:37:59,17088.54,2025-01-23 04:18:58,none
SYN_AAD_014825,ACC43803305,Sherry Miller,1984-03-28,"9661 Armstrong Neck Port Kathy, PW 96516",0434741253,True,2023-04-27 17:44:32,3011.16,2025-07-16 05:06:57,none
SYN_AAD_001464,ACC96399141,Adam Crawford,2002-02-12,"75036 Katherine Track North Dwayne, MA 82029",9387337034,True,2022-12-22 07:54:34,4503.6,2025-07-14 17:46:33,none
SYN_AAD_012617,ACC87969050,Bradley Graham,1971-07-04,"8623 Downs Avenue Gutierrezland, WI 99729",7085173289,True,2023-08-17 08:37:56,3588.89,2025-01-15 21:21:09,duplicate_aadhaar_diff_name
SYN_AAD_005385,ACC33737441,David Jacobs,1944-08-13,"055 Jessica Valley Apt. 574 Jenniferfurt, TN 48439",9160770040,True,2023-04-14 11:38:05,21884.27,2024-12-21 19:17:52,none
SYN_AAD_018084,ACC22493051,Autumn Hill,1937-02-17,Unit 3982 Box 2180 DPO AP 27895,6203858864,True,2025-03-25 23:18:01,8889.23,2024-08-24 18:38:41,none
SYN_AAD_013971,ACC63015859,Frank Franklin,1980-08-16,"6933 Matthew Mall Apt. 303 Evanstown, NY 66984",6708987092,True,2021-06-03 14:47:18,9966.25,2025-03-17 23:43:31,none
SYN_AAD_010927,ACC85524999,Samantha Soto,1973-01-11,"32661 Matthew Harbor Annmouth, GA 52843",2119604722,True,2024-08-20 04:10:43,11565.5,2025-05-10 07:10:00,none
SYN_AAD_014167,ACC54094168,Margaret Newton,1972-07-15,"231 Christensen Highway Reeseshire, MA 96078",9467662623,True,2020-08-28 08:49:15,12423.22,2025-01-08 00:50:45,duplicate_aadhaar_diff_name
SYN_AAD_006465,ACC61340936,Adam Curry,1944-08-28,"25787 Jason Loaf Suite 050 Youngfurt, MO 31788",0502816409,True,2020-09-22 18:14:26,27535.55,2025-07-19 18:30:05,none
SYN_AAD_012741,ACC1597274,Andrew Wilson,1957-01-27,"025 Andrew Greens Ericborough, WI 60803",9795319260,False,2024-04-17 21:30:26,5284.85,2024-09-05 15:23:40,none
SYN_AAD_006743,ACC38358810,Walter Bailey,2001-09-22,USNV Scott FPO AA 83097,0548944538,False,2020-10-09 08:29:39,9686.63,2025-04-21 20:26:43,none
SYN_AAD_009865,ACC78490324,Joseph Preston,1981-12-22,"4566 Michelle Ranch Edwardfort, RI 65387",5660361624,True,2024-06-10 12:39:07,47389.91,2024-08-24 00:21:08,duplicate_aadhaar_diff_name
SYN_AAD_007823,ACC26093324,Tony Kline,1992-01-04,"PSC 6023, Box 5158 APO AA 04062",5301731671,True,2023-08-02 09:39:20,2486.29,2025-03-12 10:30:48,duplicate_aadhaar_diff_name
SYN_AAD_015165,ACC62411378,Antonio Anderson,1969-06-04,"95479 Brown Lane Jessicastad, IL 13224",7905719189,True,2023-03-10 21:06:50,19761.54,2025-07-15 02:56:42,none
SYN_AAD_016039,ACC71828710,Lauren Jordan,1987-06-26,"59748 Foster Avenue Gloriaton, WI 24845",7718430192,False,2023-09-11 20:28:31,2999.54,2025-02-03 21:41:33,none
SYN_AAD_010269,ACC81124068,Daniel Jefferson Jr.,1999-10-31,"96440 Misty Dale Johnburgh, GU 52246",6992427739,True,2023-07-06 07:56:54,19355.51,2025-04-30 00:57:40,none
SYN_AAD_012862,ACC79786439,Chad Parks,1937-08-01,"016 Jeremy Union Apt. 844 East Suzanne, NM 86987",9982907551,True,2021-09-17 19:31:52,44866.07,2025-08-03 04:28:00,none
SYN_AAD_011533,ACC62453007,Thomas Ramos,1994-01-10,"83100 Kramer Gardens Lake Eric, WI 99901",2277773316,True,2024-01-20 02:52:55,3289.83,2025-08-15 13:36:57,none
SYN_AAD_009746,ACC83474715,John Schaefer,1994-12-01,"36059 Jackson Parkway Suite 241 Lake Thomasport, VA 07532",7406758267,True,2025-06-23 02:33:46,5713.39,2025-08-14 13:36:19,none
SYN_AAD_013230,ACC43035079,Kristen Taylor,1936-07-04,"638 Walters Underpass Wareview, MT 96043",4974597931,True,2025-06-27 22:45:16,682.15,2025-05-10 19:00:33,duplicate_aadhaar_diff_name
SYN_AAD_012866,ACC16696616,Crystal Howard,1945-02-28,"99550 Harper Union Apt. 266 Jayberg, WA 29655",6121289811,True,2025-06-02 00:16:51,28748.27,2025-08-17 04:49:01,duplicate_aadhaar_diff_name
SYN_AAD_017913,ACC69561753,David Smith,1944-08-06,"2239 Crosby Hills Apt. 256 Francisfort, CA 67792",2378870584,True,2021-01-20 11:00:54,8373.49,2025-01-16 05:40:33,none
SYN_AAD_019543,ACC19504235,Victoria Gonzalez,1969-05-23,"4799 Myers Terrace Suite 867 Ashleyfurt, ID 89403",0972361080,True,2021-05-06 17:00:43,2344.88,2025-01-16 03:32:43,none
SYN_AAD_005071,ACC25931439,Allen Garcia,1983-02-16,"PSC 7864, Box 5786 APO AA 43463",7512476400,True,2024-06-06 16:37:44,2727.59,2024-12-29 01:05:04,duplicate_aadhaar_diff_name
SYN_AAD_017608,ACC94070991,Rhonda Stokes,1952-09-14,"1665 Nguyen Drives West Michelle, KS 09507",4023386860,False,2024-08-18 19:59:04,31920.11,2025-07-22 18:06:06,none
SYN_AAD_005676,ACC75479105,Arthur Smith,1967-12-30,"442 William Loop East Brandonmouth, VA 06859",0941349096,True,2024-10-03 22:27:24,5207.86,2025-07-23 01:01:57,none
SYN_AAD_009464,ACC19830282,Samantha Johnston,2000-11-27,"2841 Michael Ridge Suite 804 Robinmouth, IL 46892",7480957394,True,2025-04-19 21:27:24,25461.92,2024-09-06 11:31:20,none
SYN_AAD_014778,ACC84135800,William Smith,1968-10-15,"15892 Meyer Ridge South Jamesport, FL 05857",1977748675,True,2023-04-06 00:49:50,23680.03,2024-09-14 20:15:18,none
SYN_AAD_011764,ACC2286267,Jessica Adams,2005-10-07,"88295 Horton Valley Danielchester, GA 32573",2605869427,True,2025-01-09 23:57:01,5801.67,2024-11-09 09:58:52,none
SYN_AAD_002275,ACC52532114,William Lee,1934-12-20,"315 Tina Pines South Amberberg, LA 19726",5594698906,False,2024-07-19 10:27:11,4008.03,2025-05-28 11:29:15,none
SYN_AAD_016562,ACC88653539,Matthew Wilson,2003-01-12,USS Hooper FPO AE 30385,9006548708,True,2025-07-29 14:43:48,17512.18,2024-12-23 08:50:15,none
SYN_AAD_016112,ACC56784972,Andrea Moody,1991-11-22,"98188 Megan Summit Apt. 781 Brandymouth, NM 79475",8945896268,False,2025-04-26 01:38:07,12398.15,2025-03-06 16:15:39,none
SYN_AAD_013920,ACC66592138,Jeanette Wagner,1955-10-20,USCGC Ross FPO AE 31669,1219051881,True,2025-01-30 15:08:23,3329.39,2025-04-26 21:10:57,duplicate_aadhaar_diff_name
SYN_AAD_018526,ACC5142053,Matthew Farmer,2004-02-22,"706 Espinoza Vista Port Davidmouth, OR 17796",7298268933,False,2023-03-21 13:54:45,14099.89,2025-04-12 20:40:25,none
SYN_AAD_007226,ACC40203644,Tammy Sanchez,1977-08-30,"7896 Wendy Field Suite 570 Ramosville, WI 22889",1555057052,True,2022-07-12 11:20:29,365.52,2025-03-08 13:29:01,none
SYN_AAD_007367,ACC73156607,Rodney Baker,1976-12-24,"14147 Denise Squares Port Elijahbury, SD 42798",3687156891,True,2024-06-18 21:10:48,53799.77,2025-04-16 21:57:54,none
SYN_AAD_014985,ACC76920319,Anthony Khan,1966-03-22,"456 Baker Mountains Suite 036 Mckaytown, CA 57124",2957378315,False,2024-06-27 04:24:07,23857.41,2025-05-21 06:55:20,none
SYN_AAD_016230,ACC74782999,Lindsay Warner,1954-09-05,"86830 Annette Corners Angieport, SD 21954",3241651854,True,2024-04-25 14:14:19,24567.95,2025-06-25 12:06:26,none
SYN_AAD_018766,ACC16328557,Travis Lozano,1975-06-12,"4621 Paul Ports Suite 841 Adamsville, NE 08842",0502218169,True,2021-06-22 22:59:30,17174.04,2024-11-16 11:03:16,none
SYN_AAD_009026,ACC50239353,Elizabeth Hill,1999-11-22,"948 Heather Valleys Robertsberg, OR 94737",8643302650,True,2022-03-24 05:49:43,11037.49,2024-10-04 05:10:59,none
SYN_AAD_001363,ACC97499894,Chelsea Bennett,1997-03-11,"6610 Wendy Summit Suite 342 East Lauraberg, DC 89636",4998013768,True,2023-09-06 06:27:36,54473.54,2025-04-16 15:19:03,none
SYN_AAD_007161,ACC58063296,Anna Lin,1944-06-14,"6144 Christina Forest Apt. 517 Melissastad, NE 40762",6018637263,True,2023-09-01 23:37:00,11987.29,2025-06-01 09:55:08,none
SYN_AAD_008111,ACC40957816,Jane Salazar,1980-03-15,"277 Rosales Greens West Cathytown, IL 72272",0255134448,False,2022-03-03 17:56:46,83783.48,2025-03-15 02:41:36,none
SYN_AAD_001056,ACC61362053,Crystal Smith,1998-06-09,"45461 Parks Highway East Michael, DE 34673",8879531204,True,2023-01-23 11:54:09,2662.92,2024-11-22 15:34:01,none
SYN_AAD_002850,ACC59930964,Matthew Coleman,2004-07-24,"001 Hanna Corner Suite 391 Christopherland, KS 30495",7862107818,False,2024-01-31 05:49:51,40788.48,2025-04-21 22:40:59,none
SYN_AAD_003846,ACC32802361,Jenny Anderson,1996-06-09,"802 Short Shoals Apt. 315 Haroldborough, AL 53486",0230286550,True,2023-02-01 11:31:31,17894.28,2025-06-03 16:19:03,none
SYN_AAD_007592,ACC93493944,Rachel Brock,1989-07-29,"51459 Andrew Wall Colemanbury, IL 97518",2224005392,True,2023-10-20 20:49:58,1126.36,2025-01-13 15:47:47,duplicate_aadhaar_diff_name
